"Time","Subsystem #1|Substep|box|Li-ion Battery|LIBAT|SOC"
0.0554,50.37515114
0.05545,50.37515115
0.0555,50.37515116
0.05555,50.37515117
0.0556,50.37515119
0.05565,50.37515121
0.0557,50.37515122
0.05575,50.37515123
0.0558,50.37515125
0.05585,50.37515126
0.0559,50.37515128
0.05595,50.37515128
0.056,50.3751513
0.05605,50.3751513
0.0561,50.37515132
0.05615,50.37515132
0.0562,50.37515133
0.05625,50.37515133
0.0563,50.37515135
0.05635,50.37515135
0.0564,50.37515136
0.05645,50.37515136
0.0565,50.37515137
0.05655,50.37515137
0.0566,50.37515138
0.05665,50.37515138
0.0567,50.37515139
0.05675,50.3751514
0.0568,50.37515141
0.05685,50.37515142
0.0569,50.37515143
0.05695,50.37515144
0.057,50.37515145
0.05705,50.37515146
0.0571,50.37515147
0.05715,50.37515148
0.0572,50.3751515
0.05725,50.3751515
0.0573,50.37515152
0.05735,50.37515153
0.0574,50.37515154
0.05745,50.37515155
0.0575,50.37515156
0.05755,50.37515156
0.0576,50.37515158
0.05765,50.37515158
0.0577,50.37515159
0.05775,50.37515159
0.0578,50.3751516
0.05785,50.37515161
0.0579,50.37515162
0.05795,50.37515162
0.058,50.37515164
0.05805,50.37515164
0.0581,50.37515165
0.05815,50.37515166
0.0582,50.37515167
0.05825,50.37515168
0.0583,50.37515169
0.05835,50.3751517
0.0584,50.37515171
0.05845,50.37515172
0.0585,50.37515173
0.05855,50.37515174
0.0586,50.37515175
0.05865,50.37515175
0.0587,50.37515176
0.05875,50.37515177
0.0588,50.37515178
0.05885,50.37515178
0.0589,50.37515179
0.05895,50.37515179
0.059,50.3751518
0.05905,50.37515181
0.0591,50.37515182
0.05915,50.37515183
0.0592,50.37515184
0.05925,50.37515184
0.0593,50.37515185
0.05935,50.37515185
0.0594,50.37515186
0.05945,50.37515186
0.0595,50.37515187
0.05955,50.37515187
0.0596,50.37515188
0.05965,50.37515188
0.0597,50.37515189
0.05975,50.37515189
0.0598,50.3751519
0.05985,50.3751519
0.0599,50.37515191
0.05995,50.37515191
0.06,50.37515192
0.06005,50.37515192
0.0601,50.37515193
0.06015,50.37515193
0.0602,50.37515194
0.06025,50.37515195
0.0603,50.37515196
0.06035,50.37515196
0.0604,50.37515197
0.06045,50.37515197
0.0605,50.37515199
0.06055,50.37515199
0.0606,50.375152
0.06065,50.375152
0.0607,50.37515201
0.06075,50.37515201
0.0608,50.37515202
0.06085,50.37515202
0.0609,50.37515203
0.06095,50.37515203
0.061,50.37515204
0.06105,50.37515204
0.0611,50.37515204
0.06115,50.37515204
0.0612,50.37515205
0.06125,50.37515205
0.0613,50.37515206
0.06135,50.37515206
0.0614,50.37515206
0.06145,50.37515206
0.0615,50.37515207
0.06155,50.37515207
0.0616,50.37515208
0.06165,50.37515208
0.0617,50.37515209
0.06175,50.37515209
0.0618,50.3751521
0.06185,50.37515211
0.0619,50.37515212
0.06195,50.37515212
0.062,50.37515213
0.06205,50.37515213
0.0621,50.37515214
0.06215,50.37515214
0.0622,50.37515215
0.06225,50.37515215
0.0623,50.37515216
0.06235,50.37515216
0.0624,50.37515216
0.06245,50.37515216
0.0625,50.37515217
0.06255,50.37515217
0.0626,50.37515217
0.06265,50.37515217
0.0627,50.37515218
